timestamp,volcano_filter,alert_level,lat,long,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km
2025-06-10 00:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.8,225,22,162,,,,
2025-06-09 22:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.3,225,22,191,,,,
2025-06-07 01:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,9,0,22,91,,,,
2025-06-07 01:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,9,0,21,57,,,,
2025-06-07 01:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,9,0,22,92,,,,
2025-06-07 00:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8.9,0,22,94,,,,
2025-06-06 23:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,6.6,0,22,97,,,,
2025-06-06 19:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.4,0,22,154,,,,
2025-06-06 15:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,6.2,292.5,22,130,,,,
2025-06-06 10:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.3,0,22,115,,,,
2025-06-06 09:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.9,0,22,68,,,,
2025-06-05 23:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,0,22,127,,,,
2025-06-05 21:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.8,315,22,121,,,,
2025-06-05 16:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.8,337.5,22,124,,,,
2025-06-05 14:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.5,0,22,124,,,,
2025-06-05 13:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.1,0,22,123,,,,
2025-06-05 10:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7.3,0,22,178,,,,
2025-06-05 04:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,10,270,22,191,,,,
2025-06-05 02:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,8.2,270,20,95,,,,
2025-06-04 00:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.8,337.5,22,148,,,,
2025-06-03 22:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,0,22,190,,,,
2025-06-03 21:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.3,0,22,110,,,,
2025-06-03 17:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.7,225,22,145,,,,
2025-06-03 17:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,0,22,110,,,,
2025-06-03 16:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.9,0,22,97,,,,
2025-06-03 13:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.9,180,22,89,,,,
2025-06-03 00:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.5,225,22,115,,,,
2025-06-02 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,5.6,0,22,101,,,,
2025-06-02 22:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,200,5.6,0,20,56,,,,
2025-06-02 17:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.1,225,22,96,,,,
2025-06-01 10:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.7,225,22,133,,,,
2025-05-30 22:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,100,1.6,270,22,179,,,,
2025-05-30 21:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,100,2.5,270,22,188,,,,
2025-05-29 23:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.8,225,22,115,,,,
2025-05-29 17:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.6,225,22,87,,,,
2025-05-29 03:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,9.1,0,22,147,,,,
2025-05-29 03:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.1,0,22,132,,,,
2025-05-28 22:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,0.8,0,22,110,,,,
2025-05-28 22:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,0,22,94,,,,
2025-05-28 18:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.4,225,22,101,,,,
2025-05-28 16:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,225,22,150,,,,
2025-05-27 23:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.6,90,20,106,,,,
2025-05-27 23:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1200,2.6,45,22,122,,,,
2025-05-27 19:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.6,0,22,96,,,,
2025-05-27 17:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.5,0,22,87,,,,
2025-05-27 16:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.3,270,22,127,,,,
2025-05-26 17:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.3,157.5,23,123,,,,
2025-05-26 00:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.2,180,22,100,,,,
2025-05-25 22:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.9,180,21,57,,,,
2025-05-24 23:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1200,0.9,157.5,22,137,,,,
2025-05-24 22:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.9,0,22,96,,,,
2025-05-24 22:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.9,0,22,110,,,,
2025-05-24 01:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.3,180,22,126,,,,
2025-05-24 00:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.1,157.5,22,114,,,,
2025-05-23 22:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.4,45,22,98,,,,
2025-05-23 17:38:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.3,270,22,105,,,,
2025-05-23 16:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.1,180,22,110,,,,
2025-05-22 20:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.3,202.5,22,110,,,,
2025-05-22 18:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1,270,21,119,,,,
2025-05-22 00:19:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.3,202.5,22,107,,,,
2025-05-21 23:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.3,247.5,20,140,,,,
2025-05-21 22:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.7,270,20,154,,,,
2025-05-20 00:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,12.7,225,22,120,,,,
2025-05-19 23:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,13.6,225,22,117,,,,
2025-05-18 23:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,180,21,103,,,,
2025-05-18 22:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.2,270,22,271,,,,
2025-05-17 22:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.5,270,22,154,,,,
2025-05-17 21:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.6,270,20,154,,,,
2025-05-17 20:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,0.8,270,20,189,,,,
2025-05-16 22:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.8,270,20,128,,,,
2025-05-16 22:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,0,20,199,,,,
2025-05-15 23:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,225,22,93,,,,
2025-05-15 18:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.4,337.5,22,120,,,,
2025-05-15 16:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.8,0,21,87,,,,
2025-05-15 15:43:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.4,0,21,74,,,,
2025-05-15 14:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.5,225,21,86,,,,
2025-05-15 00:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,0.3,225,22,103,,,,
2025-05-14 23:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.1,225,21,66,,,,
2025-05-14 20:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,2.8,180,22,95,,,,
2025-05-14 18:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,2.3,157.5,22,113,,,,
2025-05-14 16:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.4,225,21,88,,,,
2025-05-14 11:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.8,225,20,66,,,,
2025-05-14 11:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,1.8,225,20,64,,,,
2025-05-14 00:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,0.9,225,22,121,,,,
2025-05-13 23:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,180,22,75,,,,
2025-05-13 17:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,2.5,225,20,54,,,,
2025-05-13 16:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.3,225,,,,,,
2025-05-13 14:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.6,225,22,124,,,,
2025-05-13 12:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.8,225,21,83,,,,
2025-05-13 11:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.7,225,22,101,,,,
2025-05-13 10:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.4,225,22,92,,,,
2025-05-13 08:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.8,225,22,94,,,,
2025-05-12 21:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.7,270,22,167,,,,
2025-05-12 17:23:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.3,270,22,150,,,,
2025-05-12 16:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,0.6,202.5,22,140,,,,
2025-05-12 14:52:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.6,225,22,116,,,,
2025-05-11 23:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.5,0,22,98,,,,
2025-05-11 18:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.8,0,22,112,,,,
2025-05-11 00:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.2,0,21,72,,,,
2025-05-11 00:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.2,0,21,88,,,,
2025-05-10 23:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.6,0,21,66,,,,
2025-05-10 22:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.5,22.5,22,86,,,,
2025-05-10 17:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.9,0,22,102,,,,
2025-05-10 14:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.5,0,22,78,,,,
2025-05-10 13:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.9,0,22,110,,,,
2025-05-10 12:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1,0,22,101,,,,
2025-05-10 12:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1,0,22,99,,,,
2025-05-09 19:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.1,45,22,85,,,,
2025-05-09 17:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.1,157.5,22,115,,,,
2025-05-09 14:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.8,225,22,95,,,,
2025-05-09 13:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.4,225,22,97,,,,
2025-05-09 12:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,1.5,225,22,101,,,,
2025-05-09 11:35:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,4.2,225,22,88,,,,
2025-05-09 09:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.8,225,22,99,,,,
2025-05-08 23:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.6,0,22,91,,,,
2025-05-08 19:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,4.4,270,22,100,,,,
2025-05-08 18:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,292.5,22,104,,,,
2025-05-08 17:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1,247.5,22,105,,,,
2025-05-08 15:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.3,0,22,89,,,,
2025-05-08 13:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.8,0,22,92,,,,
2025-05-08 11:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.3,0,22,96,,,,
2025-05-08 11:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3.3,225,22,117,,,,
2025-05-08 10:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.7,292.5,21,101,,,,
2025-05-08 09:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.3,270,22,103,,,,
2025-05-08 02:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,4.7,225,22,101,,,,
2025-05-08 02:04:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4.7,225,22,99,,,,
2025-05-07 23:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.1,315,22,112,,,,
2025-05-07 23:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,5.1,270,22,141,,,,
2025-05-07 22:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,5.3,315,22,97,,,,
2025-05-07 21:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.9,270,22,121,,,,
2025-05-07 18:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,247.5,22,108,,,,
2025-05-07 17:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.1,225,22,101,,,,
2025-05-07 15:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,4,270,22,145,,,,
2025-05-07 15:26:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,4,270,22,147,,,,
2025-05-07 12:16:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.8,270,22,118,,,,
2025-05-06 01:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7,270,22,117,,,,
2025-05-05 23:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,2.7,270,22,121,,,,
2025-05-05 00:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.7,225,22,147,,,,
2025-05-04 20:37:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,225,22,141,,,,
2025-05-04 01:42:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.2,225,22,135,,,,
2025-05-03 22:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.5,225,22,201,,,,
2025-05-03 21:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3.2,225,22,157,,,,
2025-05-03 14:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.7,225,22,147,,,,
2025-05-03 00:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4,157.5,22,150,,,,
2025-05-02 22:27:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3,270,22,165,,,,
2025-05-02 21:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.3,270,22,186,,,,
2025-05-02 20:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.6,247.5,22,150,,,,
2025-05-02 15:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.8,225,22,177,,,,
2025-05-02 13:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.2,225,22,153,,,,
2025-05-02 01:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.9,225,22,136,,,,
2025-05-02 00:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3,225,22,179,,,,
2025-05-01 23:44:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1,225,22,700,,,,
2025-05-01 18:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,225,22,156,,,,
2025-05-01 16:24:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.5,225,22,110,,,,
2025-05-01 15:56:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.2,225,22,97,,,,
2025-05-01 14:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,2.4,225,22,89,,,,
2025-04-30 05:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.3,225,22,91,,,,
2025-04-30 05:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,7.3,225,16,67,,,,
2025-04-30 05:14:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.3,225,22,94,,,,
2025-04-30 02:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8.5,225,22,168,,,,
2025-04-30 01:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,7.8,225,22,166,,,,
2025-04-30 00:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.7,225,22,128,,,,
2025-04-29 10:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,9.5,225,22,168,,,,
2025-04-29 06:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,12,225,22,148,,,,
2025-04-29 04:13:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,12.7,270,22,85,,,,
2025-04-29 02:05:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,11.5,315,22,134,,,,
2025-04-28 22:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,6.3,292.5,22,125,,,,
2025-04-28 13:58:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,8.2,315,20,152,,,,
2025-04-28 10:51:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,11.9,0,22,116,,,,
2025-04-27 20:48:00 UTC,Semeru,Orange,-8.10805,112.92,3676,300,8,0,22,135,,,,
2025-04-27 14:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,6.6,315,21,116,,,,
2025-04-27 10:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,10,0,22,115,,,,
2025-04-27 00:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,10.3,0,22,158,,,,
2025-04-26 23:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,9.1,0,22,156,,,,
2025-04-26 22:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8.4,315,22,163,,,,
2025-04-26 17:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6,315,22,156,,,,
2025-04-26 16:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.5,315,23,120,,,,
2025-04-26 09:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8.7,337.5,22,127,,,,
2025-04-26 03:39:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,8.1,0,22,165,,,,
2025-04-26 00:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,7.1,0,22,138,,,,
2025-04-25 21:33:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,4.4,315,23,125,,,,
2025-04-25 18:29:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.3,315,22,131,,,,
2025-04-25 17:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,6.7,292.5,23,135,,,,
2025-04-25 16:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,8.1,0,20,68,,,,
2025-04-25 13:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5.2,0,22,102,,,,
2025-04-25 12:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.7,0,22,115,,,,
2025-04-25 11:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.5,0,21,98,,,,
2025-04-25 11:09:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.5,0,22,106,,,,
2025-04-25 10:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,5.5,0,22,152,,,,
2025-04-24 21:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.9,0,22,165,,,,
2025-04-24 18:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.1,225,22,177,,,,
2025-04-24 16:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.4,225,22,116,,,,
2025-04-24 15:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.4,247.5,22,144,,,,
2025-04-24 01:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.5,225,22,116,,,,
2025-04-24 00:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.3,247.5,22,121,,,,
2025-04-24 00:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,4.3,202.5,22,127,,,,
2025-04-23 23:03:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.6,225,22,108,,,,
2025-04-23 18:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.9,225,22,123,,,,
2025-04-23 11:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,7.6,225,22,148,,,,
2025-04-23 10:06:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,6.7,270,22,123,,,,
2025-04-23 00:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,3.6,337.5,21,116,,,,
2025-04-22 23:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,1.9,0,22,123,,,,
2025-04-22 18:31:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.9,22.5,22,170,,,,
2025-04-22 17:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.9,22.5,22,147,,,,
2025-04-22 14:12:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.2,22.5,21,171,,,,
2025-04-22 10:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,8,22.5,22,151,,,,
2025-04-22 01:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,80,6.5,22.5,,,,,,
2025-04-21 23:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.1,45,22,78,,,,
2025-04-21 23:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.1,45,22,120,,,,
2025-04-21 22:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.7,0,22,115,,,,
2025-04-20 22:46:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.9,0,22,111,,,,
2025-04-20 14:02:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1,22.5,22,128,,,,
2025-04-20 11:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.7,22.5,22,135,,,,
2025-04-19 23:59:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.1,45,21,116,,,,
2025-04-19 15:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.3,45,23,123,,,,
2025-04-19 00:21:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.8,45,22,84,,,,
2025-04-18 22:49:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,3.4,45,15,91,,,,
2025-04-18 21:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,3.9,22.5,22,104,,,,
2025-04-18 21:34:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.9,22.5,22,110,,,,
2025-04-17 14:25:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1,225,22,118,,,,
2025-04-17 02:17:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,1.6,112.5,22,117,,,,
2025-04-16 23:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,900,3.6,45,22,124,,,,
2025-04-16 22:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,2.4,0,22,150,,,,
2025-04-16 21:36:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.9,0,22,140,,,,
2025-04-16 21:07:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.9,202.5,22,161,,,,
2025-04-16 18:01:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.2,247.5,22,125,,,,
2025-04-16 16:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.6,180,21,100,,,,
2025-04-16 15:41:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.5,180,22,120,,,,
2025-04-16 15:10:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.5,180,22,123,,,,
2025-04-16 09:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1300,3.8,247.5,22,142,,,,
2025-04-16 00:28:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,3.9,22.5,22,123,,,,
2025-04-15 22:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,2.9,225,22,165,,,,
2025-04-15 22:11:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,2.9,225,22,154,,,,
2025-04-15 18:55:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,3.3,225,22,136,,,,
2025-04-15 16:53:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1200,3,67.5,21,161,,,,
2025-04-15 02:18:00 UTC,Semeru,Orange,-8.10805,112.92,3676,1000,8,225,22,190,,,,
2025-04-15 00:32:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,5,225,22,118,,,,
2025-04-14 22:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,5.6,45,22,118,,,,
2025-04-11 20:57:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,1.1,225,22,190,,,,
2025-04-11 13:00:00 UTC,Semeru,Orange,-8.10805,112.92,3676,800,1.2,225,22,136,,,,
2025-04-10 23:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,1.4,225,22,102,,,,
2025-04-10 21:50:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.5,180,22,145,,,,
2025-04-10 17:08:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,1.5,225,21,101,,,,
2025-04-10 16:20:00 UTC,Semeru,Orange,-8.10805,112.92,3676,600,0.4,225,22,125,,,,
2025-04-10 15:30:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.8,225,22,102,,,,
2025-04-10 14:54:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.3,225,22,113,,,,
2025-04-10 13:47:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.6,225,22,122,,,,
2025-04-10 12:22:00 UTC,Semeru,Orange,-8.10805,112.92,3676,500,0.4,225,22,119,,,,
2025-04-10 12:15:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,0.4,225,22,125,,,,
2025-04-09 23:40:00 UTC,Semeru,Orange,-8.10805,112.92,3676,700,3.3,247.5,22,150,,,,
2025-04-09 22:45:00 UTC,Semeru,Orange,-8.10805,112.92,3676,400,0.9,225,21,102,,,,
