timestamp,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,volcano_filter_Bromo,volcano_filter_Merapi,volcano_filter_Raung,volcano_filter_Semeru,volcano_filter_Slamet
8,1,-8.10805,112.92,3676,500,1.5,247.5,22,135,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
8,1,-8.10805,112.92,3676,400,2.8,247.5,21,160,24.62149621,521.5277734,318.1895291,14.23582417,0,0,0,1,0
8,1,-8.10805,112.92,3676,200,1.6,270,22,189,19.80501978,306.7621775,324.3475853,10.16056997,0,0,0,1,0
8,1,-8.10805,112.92,3676,200,2.1,270,22,124,17.35851036,490.7892057,311.468696,9.34598906,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,0.8,180,22,145,24.62149621,460.1715647,319.6195289,13.88657665,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,2.1,225,21,150,23.31895547,368.1146131,309.9383221,11.9591959,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,0.9,225,22,117,19.80501978,276.0859598,308.2300499,10.9198093,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,0.9,225,22,101,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,2.4,247.5,18,75,19.78881682,460.0864067,287.856556,9.962517486,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,1.7,225,22,98,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,2.2,180,22,133,24.62149621,460.1715647,319.6195289,13.88657665,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,3.8,225,22,69,19.80501978,337.4383953,324.2851077,11.20118625,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,5.2,247.5,21,90,24.57071414,981.5176676,301.5620809,12.66785668,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,7.2,247.5,21,110,19.78881682,460.0864067,287.856556,9.962517486,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,5.5,202.5,20,143,19.80501978,306.7621775,303.2998692,10.92887328,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,5.4,0,22,119,19.80501978,276.0859598,308.2300499,10.9198093,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,12.8,90,21,106,24.62149621,1012.252737,308.086824,13.39864838,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,12.8,45,20,99,24.62149621,981.5784113,312.8747475,13.3235815,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,8.3,22.5,22,123,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,11.2,270,22,110,22.76049926,736.1838085,303.7015999,11.88532568,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,3,225,22,93,24.62149621,490.8194841,334.9611608,10.5116556,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,5.4,112.5,21,106,24.62149621,981.5784113,312.8747475,13.3235815,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,5.1,157.5,22,138,22.01769522,828.155532,293.2408998,11.89788431,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,3.1,0,22,125,23.31895547,337.4383953,312.7501577,12.63234087,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,3.4,225,22,86,17.35633249,460.0864067,297.3958614,9.729675367,0,0,0,1,0
8,1,-8.10805,112.92,3676,1000,3.4,225,22,89,17.35633249,337.3966982,296.8787104,9.630242125,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,6.9,270,22,126,22.01769522,766.8581338,301.9694181,11.97531205,0,0,0,1,0
8,1,-8.10805,112.92,3676,600,1.2,225,22,99,19.80501978,306.7621775,319.6213827,10.67506398,0,0,0,1,0
8,1,-8.10805,112.92,3676,600,1.2,225,23,122,19.80501978,306.7621775,319.6213827,10.67506398,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,5.2,225,22,98,24.57071414,981.5176676,301.5620809,12.66785668,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,3.2,270,22,166,24.62149621,460.1715647,319.6195289,13.88657665,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,2.7,315,22,145,19.80501978,245.409742,309.0901766,9.811183365,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,3.9,0,22,129,24.57071414,981.5176676,301.5620809,12.66785668,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,0.6,0,22,102,17.35851036,184.0573065,337.2196971,8.950936812,0,0,0,1,0
8,1,-8.10805,112.92,3676,400,1.4,0,22,105,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,1,0,22,109,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,7.2,22.5,22,167,28.03630334,1288.401146,320.9019298,15.49489841,0,0,0,1,0
8,1,-8.10805,112.92,3676,600,8.1,0,22,74,23.31895547,306.7621775,309.1083794,12.15972392,0,0,0,1,0
8,1,-8.10805,112.92,3676,300,2.5,225,20,68,17.35851036,276.0859598,357.0361391,10.00585904,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,2.5,180,22,89,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,3.8,225,22,110,19.78881682,490.7588338,295.0135085,9.819305855,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,1.3,247.5,22,211,10.90266256,122.6973014,337.0715353,6.033385069,0,0,0,1,0
8,1,-8.10805,112.92,3676,800,3.8,225,22,181,27.49404494,521.4957018,306.5657634,14.51787336,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,4.5,225,21,68,24.57071414,368.1146131,305.5917202,13.62702382,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,2.3,202.5,22,128,22.76049926,920.1728134,289.7322465,12.53185777,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,3.2,180,22,98,17.35633249,337.3757533,263.4451595,9.276693831,0,0,0,1,0
8,1,-8.10805,112.92,3676,900,2.6,180,22,117,17.35633249,184.0345627,266.1266093,10.47382608,0,0,0,1,0
8,1,-8.10805,112.92,3676,400,3.9,225,21,74,7.671131386,92.01728134,258.7026692,4.465462554,0,0,0,1,0
8,1,-8.10805,112.92,3676,400,3.9,225,21,66,7.671131386,92.01728134,258.7026692,4.465462554,0,0,0,1,0
8,1,-8.10805,112.92,3676,700,4.9,180,22,96,17.49275711,306.7052303,250.9859781,9.683714054,0,0,0,1,0
8,1,-8.10805,112.92,3676,600,1,225,22,110,16.51389429,613.4104606,250.3206503,8.312399911,0,0,0,1,0
8,1,-8.10805,112.92,3676,500,2.3,225,22,125,11.01044908,460.0578455,242.0818444,5.578568453,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,4.5,45,22,192,22.65698109,460.0864067,278.7810565,11.4798366,0,0,0,1,0
7,1,-8.10805,112.92,3676,500,0.3,45,22,124,29.60488478,490.8194841,300.4247698,15.89316536,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,1.2,0,22,149,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
7,1,-8.10805,112.92,3676,500,1.5,0,22,146,15.49454866,184.0459521,294.0972579,8.890255153,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,4.6,90,22,214,19.78881682,429.4139796,270.6138248,11.05855391,0,0,0,1,0
7,1,-8.10805,112.92,3676,300,2.4,225,21,68,17.35851036,245.409742,331.082864,9.459556991,0,0,0,1,0
7,1,-8.10805,112.92,3676,900,2.9,225,22,103,29.76099218,398.6919704,255.1754994,15.3881749,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,2.9,225,22,101,24.7613219,306.6861311,263.9023363,12.51994464,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,1.9,225,22,155,24.57071414,889.5003863,278.5619817,13.90931935,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,1.9,180,22,72,24.57071414,398.7908308,298.2597226,13.64513048,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,1.8,135,22,110,24.57071414,245.3946028,272.9881773,13.75883147,0,0,0,1,0
7,1,-8.10805,112.92,3676,900,1.8,180,22,101,24.57071414,276.0689282,282.4955853,13.44630063,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,1.5,225,22,79,19.78881682,214.7202775,287.9405987,11.18187286,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,1.5,0,22,99,24.57071414,276.0689282,276.8064887,14.42882984,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,3.7,180,22,113,24.57071414,276.0689282,282.4955853,13.44630063,0,0,0,1,0
7,1,-8.10805,112.92,3676,500,3,225,21,69,24.57071414,398.7908308,301.1134456,14.35002531,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,4,270,22,98,24.57071414,276.0689282,276.8064887,14.42882984,0,0,0,1,0
7,1,-8.10805,112.92,3676,500,7.9,225,22,112,29.60488478,920.1728134,275.7628715,14.57894613,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,3.3,180,22,78,16.51389429,245.3946028,285.9989855,10.10823429,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,4.8,225,22,99,17.35633249,214.7069898,273.7821493,10.07344113,0,0,0,1,0
7,1,-8.10805,112.92,3676,300,5.6,225,20,65,15.49454866,245.3946028,314.3233234,8.698388712,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,6.1,225,22,135,27.52163842,736.1382507,270.6387253,14.22542683,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,6.1,225,22,129,24.57071414,889.5003863,278.5619817,13.90931935,0,0,0,1,0
7,1,-8.10805,112.92,3676,500,6.3,225,22,115,22.65698109,460.0864067,278.7810565,11.4798366,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,9,270,22,88,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,6.5,0,22,130,22.01769522,490.7588338,275.0827201,11.81568876,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,6.1,0,22,128,24.57071414,337.4175789,292.554441,12.89583368,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,13.3,225,22,158,19.78881682,429.4139796,270.6138248,11.05855391,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,12.5,270,22,170,24.57071414,276.0689282,282.4955853,13.44630063,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,11.2,270,22,140,17.49275711,245.3641843,251.4361542,10.42367909,0,0,0,1,0
7,1,-8.10805,112.92,3676,1200,8.7,180,22,134,22.01769522,368.0691253,267.3252916,12.16076171,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,7.2,0,22,82,24.57071414,398.7908308,298.2597226,13.64513048,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,10.3,202.5,22,152,24.57071414,276.0689282,282.4955853,13.44630063,0,0,0,1,0
7,1,-8.10805,112.92,3676,400,9.2,180,22,88,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,10.9,202.5,22,243,15.80078884,245.3335788,224.0554352,8.915590626,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,4.2,270,22,182,24.57071414,337.4383953,294.2387496,13.58061808,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,3.8,202.5,22,112,22.65698109,276.0689282,273.3478842,14.14516107,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,5.8,135,22,126,24.57071414,337.4175789,292.554441,12.89583368,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,16.4,247.5,22,214,22.65698109,552.0694146,272.9120525,12.87420154,0,0,0,1,0
7,1,-8.10805,112.92,3676,800,14,270,22,123,24.57071414,306.7432535,286.1739142,13.65112543,0,0,0,1,0
7,1,-8.10805,112.92,3676,400,11.2,225,21,91,19.80501978,306.7621775,312.4614916,11.56367941,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,8.8,225,21,96,20.02762638,552.0694146,264.3672308,11.97018572,0,0,0,1,0
7,1,-8.10805,112.92,3676,400,3.8,270,22,118,24.57071414,705.5094831,288.235471,13.26184278,0,0,0,1,0
7,1,-8.10805,112.92,3676,600,4,247.5,22,93,22.65698109,490.7588338,284.21802,11.44376322,0,0,0,1,0
7,1,-8.10805,112.92,3676,400,4,225,22,123,24.57071414,736.1838085,292.6985835,13.80162282,0,0,0,1,0
7,1,-8.10805,112.92,3676,1000,8.3,22.5,22,234,22.6999121,736.2292261,322.8499485,12.36746757,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,5.9,0,22,158,17.35633249,398.7415525,288.4804514,10.37521824,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,5.9,0,22,139,17.35633249,398.7415525,288.4804514,10.37521824,0,0,0,1,0
7,1,-8.10805,112.92,3676,700,2.2,0,22,172,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,4.7,225,22,68,31.14396143,582.883982,325.8412696,16.4221819,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,4.7,315,22,72,31.14396143,521.5277734,320.7923629,16.30046904,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,3,247.5,22,101,32.14950655,705.6396558,327.3919478,16.29291243,0,0,0,1,0
6,1,-8.10805,112.92,3676,1000,3.1,270,21,115,23.31895547,398.7908308,312.9895961,12.37452779,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,4.6,315,22,100,27.52765006,490.8496691,318.7583008,14.34252602,0,0,0,1,0
6,1,-8.10805,112.92,3676,1200,1.5,0,22,110,27.49404494,276.0859598,295.2382709,15.14449912,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,3.1,247.5,21,75,27.52765006,705.5963993,325.1479017,15.80470769,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,2.3,225,21,84,31.14396143,674.918295,328.5383618,15.68810073,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,2.3,225,21,96,31.14396143,521.5277734,320.7923629,16.30046904,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,0.6,225,22,97,27.52765006,368.1372518,313.8449528,13.87361664,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,1.5,270,22,99,32.14950655,705.6396558,327.3919478,16.29291243,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,0.7,270,22,87,27.52765006,490.8496691,318.7583008,14.34252602,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,1.1,225,22,101,32.07312387,521.5277734,304.8050461,17.22197148,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,2.7,225,22,116,31.14396143,490.8496691,318.0228053,16.2903478,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,2.5,0,22,106,27.52765006,337.4591475,310.7315295,13.55680812,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,8.1,225,22,107,27.49404494,889.6103149,312.8828679,14.6042362,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,6.1,180,22,105,27.52765006,460.1715647,315.5469576,14.2012005,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,4.9,247.5,22,159,35.25255339,552.2058777,306.3868942,19.25669468,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,5,22.5,22,102,27.52765006,429.4934604,319.3031789,14.42911131,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,3.5,22.5,21,101,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,3,157.5,22,124,27.52765006,337.4591475,310.7315295,13.55680812,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,7.8,225,22,103,31.14396143,951.0212338,320.0178848,16.48102445,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,7.8,202.5,22,105,29.698802,858.9869208,323.7253447,14.89055287,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,8.3,225,22,98,39.70088253,705.5963993,309.4671079,19.27246093,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,8.3,225,22,88,35.25255339,613.5620863,310.6448919,18.39668868,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,7.9,22.5,22,166,27.52765006,460.1715647,322.4490307,14.56466449,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,4.1,270,22,97,31.14396143,582.883982,325.8412696,16.4221819,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,2.7,337.5,22,109,27.52765006,429.4934604,319.3031789,14.42911131,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,5.4,135,22,118,35.25255339,644.2401906,306.8050919,18.58070558,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,1.9,157.5,22,223,35.25255339,613.5620863,313.5039644,18.49491443,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,2.8,202.5,21,96,23.31895547,368.1146131,317.3565293,12.48820101,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,4.5,225,22,90,32.14950655,674.9596708,323.1541462,16.3860276,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,6.2,225,22,115,32.14950655,582.9197157,319.223026,15.87821934,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,5.2,225,22,132,27.49404494,889.6103149,312.8828679,14.6042362,0,0,0,1,0
6,1,-8.10805,112.92,3676,1000,5.6,225,22,178,23.31895547,398.7908308,312.9895961,12.37452779,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,2.9,0,22,69,31.14396143,582.883982,325.8412696,16.4221819,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,2.9,0,22,72,31.14396143,521.5277734,320.7923629,16.30046904,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,6.6,225,22,153,32.14950655,705.6396558,327.3919478,16.29291243,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,1.8,225,22,162,27.52765006,460.1715647,315.5469576,14.2012005,0,0,0,1,0
6,1,-8.10805,112.92,3676,1000,1.3,225,22,191,35.25255339,398.8153561,298.0098139,19.39434333,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,9,0,22,91,32.14950655,582.9197157,319.223026,15.87821934,0,0,0,1,0
6,1,-8.10805,112.92,3676,300,9,0,21,57,32.14950655,736.2745036,323.1731567,15.67260461,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,9,0,22,92,32.14950655,582.9197157,319.223026,15.87821934,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,8.9,0,22,94,27.52765006,460.1715647,315.5469576,14.2012005,0,0,0,1,0
6,1,-8.10805,112.92,3676,900,6.6,0,22,97,32.14950655,398.8398055,318.1503885,15.65119889,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,9.4,0,22,154,24.62149621,337.4591475,316.266605,13.07167536,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,6.2,292.5,22,130,27.52765006,368.1372518,316.9944467,14.27633992,0,0,0,1,0
6,1,-8.10805,112.92,3676,1000,4.3,0,22,115,19.80501978,214.7335243,325.94642,11.15750382,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,1.9,0,22,68,22.6999121,674.918295,342.4961457,13.50167334,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,4.7,0,22,127,35.25255339,644.2401906,306.8050919,18.58070558,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,4.8,315,22,121,35.25255339,828.359596,316.6925279,18.3527457,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,5.8,337.5,22,124,31.14396143,429.4934604,312.6843079,16.59888513,0,0,0,1,0
6,1,-8.10805,112.92,3676,600,4.5,0,22,124,27.52765006,398.8153561,317.9239971,13.64508171,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,5.1,0,22,123,27.52765006,368.1372518,313.8449528,13.87361664,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,7.3,0,22,178,23.31895547,337.4383953,319.0442561,11.82450867,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,10,270,22,191,28.03630334,1042.991404,323.4147907,15.36785353,0,0,0,1,0
6,1,-8.10805,112.92,3676,300,8.2,270,20,95,29.698802,858.9869208,320.9368767,14.69376876,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,3.8,337.5,22,148,15.49454866,368.0691253,274.7160878,8.449162535,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,2.7,0,22,190,12.23702436,122.6897084,257.8754441,7.243182429,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,2.3,0,22,110,11.01044908,460.0578455,242.0818444,5.578568453,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,2.7,225,22,145,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,2.7,0,22,110,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
6,1,-8.10805,112.92,3676,800,2.9,0,22,97,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,1.9,180,22,89,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
6,1,-8.10805,112.92,3676,500,6.5,225,22,115,17.49275711,429.4139796,272.7550451,10.51746487,0,0,0,1,0
6,1,-8.10805,112.92,3676,1000,5.6,0,22,101,17.35633249,184.0345627,266.1266093,10.47382608,0,0,0,1,0
6,1,-8.10805,112.92,3676,200,5.6,0,20,56,12.23702436,184.0345627,286.5366145,6.997796222,0,0,0,1,0
6,1,-8.10805,112.92,3676,700,3.1,225,22,96,19.78881682,184.0459521,287.9456843,10.15279625,0,0,0,1,0
6,1,-8.10805,112.92,3676,400,4.7,225,22,133,15.49454866,245.3946028,314.3233234,8.698388712,0,0,0,1,0
5,1,-8.10805,112.92,3676,100,1.6,270,22,179,23.31895547,398.7908308,312.9895961,12.37452779,0,0,0,1,0
5,1,-8.10805,112.92,3676,100,2.5,270,22,188,17.35851036,337.4383953,317.7966449,10.40167982,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1.8,225,22,115,32.07312387,613.5620863,304.8313232,18.11969457,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,0.6,225,22,87,35.29577131,736.3196409,321.4962166,17.59486993,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,9.1,0,22,147,29.76099218,1104.275713,286.3055522,14.63719273,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,9.1,0,22,132,29.76099218,1073.601387,283.8999928,14.70576897,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,0.8,0,22,110,35.25255339,429.4934604,300.2550423,19.42367736,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.8,0,22,94,35.25255339,613.5620863,308.672636,18.50030376,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,2.4,225,22,101,31.14396143,398.8153561,308.7882115,17.4647289,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.9,225,22,150,27.52765006,460.1715647,322.4490307,14.56466449,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,2.6,90,20,106,29.60488478,521.4957018,303.110989,15.97936212,0,0,0,1,0
5,1,-8.10805,112.92,3676,1200,2.6,45,22,122,32.07312387,337.4383953,292.5958571,17.45598888,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.6,0,22,96,35.25255339,674.918295,317.4267654,18.59366408,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,1.5,0,22,87,31.14396143,552.2058777,322.4441855,16.65599365,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,2.3,270,22,127,27.52765006,490.8496691,321.9985629,13.56703065,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,7.3,157.5,23,123,31.14396143,552.2058777,322.4441855,16.65599365,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,5.2,180,22,100,22.65698109,521.4312609,281.4119664,11.79958639,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,3.9,180,21,57,35.25255339,613.5620863,308.672636,18.50030376,0,0,0,1,0
5,1,-8.10805,112.92,3676,1200,0.9,157.5,22,137,32.07312387,337.4383953,292.5958571,17.45598888,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1.9,0,22,96,35.25255339,582.883982,307.9848387,19.53905266,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,1.9,0,22,110,35.25255339,429.4934604,300.2550423,19.42367736,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,1.3,180,22,126,27.52163842,766.8106778,278.6177712,14.5211775,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,2.1,157.5,22,114,22.65698109,521.4312609,281.4119664,11.79958639,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,1.4,45,22,98,35.25255339,521.5277734,303.2761607,20.07515224,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,0.3,270,22,105,27.52765006,460.1715647,318.2739855,15.30010689,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,1.1,180,22,110,27.52765006,521.5277734,319.4891702,15.91380743,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,1.3,202.5,22,110,35.25255339,705.6396558,311.1297635,19.246223,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1,270,21,119,31.14396143,613.5620863,314.6506384,16.50227347,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,2.3,202.5,22,107,22.65698109,521.4312609,275.7852123,12.45341184,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,2.3,247.5,20,140,35.25255339,613.5620863,303.0577443,19.01439672,0,0,0,1,0
5,1,-8.10805,112.92,3676,600,2.7,270,20,154,38.9694873,674.9596708,305.568816,19.84617873,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,12.7,225,22,120,22.65698109,490.7588338,280.4408459,12.87071405,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,13.6,225,22,117,32.07312387,398.7908308,297.5730196,15.54487029,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.9,180,21,103,32.07312387,613.5620863,304.8313232,18.11969457,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,0.2,270,22,271,32.07312387,368.1372518,296.9726536,18.07282582,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1.5,270,22,154,35.25255339,582.883982,307.9848387,19.53905266,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.6,270,20,154,35.25255339,705.5963993,311.9082327,18.83537107,0,0,0,1,0
5,1,-8.10805,112.92,3676,800,0.8,270,20,189,35.25255339,582.883982,310.9376534,18.89450664,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,0.8,270,20,128,35.25255339,582.883982,307.9848387,19.53905266,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,0.8,0,20,199,35.25255339,613.5620863,308.672636,18.50030376,0,0,0,1,0
5,1,-8.10805,112.92,3676,700,1.1,225,22,93,35.25255339,613.5620863,303.0577443,19.01439672,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,1.4,337.5,22,120,31.14396143,337.4591475,303.5167095,17.29149174,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,1.8,0,21,87,27.52765006,490.8496691,321.9985629,13.56703065,0,0,0,1,0
5,1,-8.10805,112.92,3676,300,2.4,0,21,74,24.62149621,490.8496691,331.8046464,13.17668868,0,0,0,1,0
5,1,-8.10805,112.92,3676,400,1.5,225,21,86,23.31895547,429.4670486,326.320341,12.75245652,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,0.3,225,22,103,22.65698109,521.3988915,276.7260025,13.04307139,0,0,0,1,0
5,1,-8.10805,112.92,3676,500,1.1,225,21,66,32.07312387,613.5620863,304.8313232,18.11969457,0,0,0,1,0
5,1,-8.10805,112.92,3676,900,2.8,180,22,95,35.25255339,398.8153561,303.7404137,19.8101605,0,0,0,1,0
5,1,-8.10805,112.92,3676,1000,2.3,157.5,22,113,31.14396143,337.4591475,303.5167095,17.29149174,0,0,0,1,0
