volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,Bulan,Jam
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,0.0,22.0,118.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,800.0,6.5,67.5,22.0,110.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,1
Semeru,2,-8.10805,112.92,3676,800.0,6.2,67.5,22.0,119.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,800.0,6.2,45.0,21.0,124.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,1000.0,6.4,112.5,21.0,181.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,23
Semeru,2,-8.10805,112.92,3676,800.0,4.2,270.0,22.0,189.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,21
Semeru,2,-8.10805,112.92,3676,600.0,5.8,0.0,22.0,119.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,500.0,5.1,135.0,22.0,190.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,1200.0,4.4,157.5,22.0,130.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,13
Semeru,2,-8.10805,112.92,3676,700.0,5.4,22.5,22.0,128.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,500.0,5.4,0.0,13.0,80.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,900.0,8.0,0.0,22.0,177.0,16.462408889726973,613.5243550993113,0.0,8.231204444863462,1,9
Semeru,2,-8.10805,112.92,3676,800.0,8.4,0.0,22.0,121.0,17.358510364564754,184.0573065297829,11.30668852947963,10.416149729414414,1,8
Semeru,2,-8.10805,112.92,3676,400.0,2.5,0.0,20.0,110.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,22
Semeru,2,-8.10805,112.92,3676,1000.0,2.5,0.0,22.0,123.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,400.0,4.2,0.0,19.0,84.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,17
Semeru,2,-8.10805,112.92,3676,500.0,4.2,225.0,22.0,116.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,17
Semeru,2,-8.10805,112.92,3676,400.0,4.2,0.0,22.0,108.0,17.358510364564754,184.0573065297829,11.30668852947963,10.416149729414414,1,9
Semeru,2,-8.10805,112.92,3676,700.0,5.7,270.0,22.0,123.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,700.0,5.7,270.0,21.0,124.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,500.0,4.7,270.0,20.0,89.0,7.671131386339246,214.69366121971063,0.0,5.385062554235759,1,23
Semeru,2,-8.10805,112.92,3676,900.0,3.2,0.0,22.0,128.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,600.0,4.4,225.0,21.0,101.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,1000.0,5.3,225.0,23.0,133.0,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688,1,1
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,21.0,110.0,7.671131386339246,153.3526151569362,258.70266916859066,4.903176065106292,1,23
Semeru,2,-8.10805,112.92,3676,500.0,1.4,225.0,22.0,130.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,21
Semeru,2,-8.10805,112.92,3676,500.0,2.5,225.0,22.0,102.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,19
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,22.0,112.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,600.0,4.1,247.5,16.0,99.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,700.0,4.2,225.0,21.0,134.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,14
Semeru,2,-8.10805,112.92,3676,600.0,3.7,202.5,22.0,134.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,1,13
Semeru,2,-8.10805,112.92,3676,900.0,4.0,247.5,22.0,156.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,700.0,3.6,225.0,22.0,140.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,11
Semeru,2,-8.10805,112.92,3676,500.0,4.4,225.0,22.0,102.0,17.358510364564754,214.73352428474672,18.12861958905262,10.024004251832247,1,10
Semeru,2,-8.10805,112.92,3676,700.0,7.9,225.0,21.0,136.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,1
Semeru,2,-8.10805,112.92,3676,900.0,7.9,225.0,22.0,134.0,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688,1,1
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,247.5,22.0,126.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,23
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,270.0,22.0,154.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,600.0,3.6,225.0,22.0,148.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,21
Semeru,2,-8.10805,112.92,3676,600.0,4.3,202.5,22.0,122.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,600.0,3.6,180.0,22.0,117.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,14
Semeru,2,-8.10805,112.92,3676,800.0,1.3000000000000005,225.0,21.0,142.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,800.0,8.4,247.5,22.0,124.0,16.462408889726973,613.5243550993113,0.0,8.231204444863462,1,9
Semeru,2,-8.10805,112.92,3676,600.0,3.8,67.5,21.0,118.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,0
Semeru,2,-8.10805,112.92,3676,700.0,4.4,45.0,22.0,140.0,12.213570232467887,184.0459521216561,40.36946032478952,6.975922779385602,1,3
Semeru,2,-8.10805,112.92,3676,800.0,4.4,45.0,22.0,128.0,12.213570232467887,184.0459521216561,40.36946032478952,6.975922779385602,1,3
Semeru,2,-8.10805,112.92,3676,500.0,4.4,45.0,22.0,108.0,12.213570232467887,184.0459521216561,40.36946032478952,6.975922779385602,1,3
Semeru,2,-8.10805,112.92,3676,600.0,10.2,90.0,23.0,138.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,300.0,5.6,67.5,23.0,131.0,5.34291622527104,306.7242711229807,90.0,2.7798731661139087,1,22
Semeru,2,-8.10805,112.92,3676,700.0,9.3,45.0,22.0,142.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,500.0,10.1,45.0,21.0,131.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,17
Semeru,2,-8.10805,112.92,3676,800.0,8.9,112.5,22.0,120.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,500.0,4.5,90.0,22.0,111.0,7.671131386339246,214.69366121971063,0.0,5.385062554235759,1,23
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,45.0,22.0,118.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,700.0,2.2,22.5,22.0,159.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,500.0,7.6,22.5,21.0,116.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,400.0,7.6,45.0,22.0,137.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,600.0,7.9,0.0,22.0,124.0,17.358510364564754,214.73352428474672,18.12861958905262,10.024004251832247,1,10
Semeru,2,-8.10805,112.92,3676,800.0,10.4,45.0,22.0,109.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,1
Semeru,2,-8.10805,112.92,3676,500.0,9.0,45.0,21.0,99.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,0
Semeru,2,-8.10805,112.92,3676,500.0,9.8,135.0,22.0,145.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,19
Semeru,2,-8.10805,112.92,3676,500.0,10.900000000000002,135.0,22.0,115.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,17
Semeru,2,-8.10805,112.92,3676,400.0,10.8,135.0,20.0,117.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,500.0,10.3,45.0,22.0,117.0,10.902662557499054,460.1148803041664,0.0,5.487469629908958,1,13
Semeru,2,-8.10805,112.92,3676,1000.0,10.599999999999998,90.0,22.0,140.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,2
Semeru,2,-8.10805,112.92,3676,700.0,11.6,90.0,21.0,103.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,1
Semeru,2,-8.10805,112.92,3676,900.0,6.8,112.5,22.0,114.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,600.0,6.1,90.0,20.0,118.0,7.978772093601114,245.3641842510979,239.27362798552207,5.709276246656428,1,23
Semeru,2,-8.10805,112.92,3676,500.0,6.2,0.0,21.0,113.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,22
Semeru,2,-8.10805,112.92,3676,500.0,6.2,0.0,20.0,99.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,22
Semeru,2,-8.10805,112.92,3676,900.0,6.2,0.0,22.0,131.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,900.0,6.0,157.5,22.0,97.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,900.0,6.0,157.5,22.0,110.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,700.0,4.2,180.0,20.0,99.0,7.671131386339246,153.3526151569362,258.70266916859066,4.903176065106292,1,23
Semeru,2,-8.10805,112.92,3676,700.0,4.1,202.5,22.0,165.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,500.0,4.8,225.0,22.0,132.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,700.0,6.0,225.0,22.0,110.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,500.0,4.3,202.5,20.0,98.0,7.671131386339246,214.69366121971063,0.0,5.385062554235759,1,23
Semeru,2,-8.10805,112.92,3676,500.0,5.4,202.5,21.0,136.0,10.902662557499054,460.1148803041664,0.0,5.487469629908958,1,13
Semeru,2,-8.10805,112.92,3676,400.0,4.5,180.0,22.0,132.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,600.0,4.5,180.0,22.0,103.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,700.0,6.6,22.5,21.0,117.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,0
Semeru,2,-8.10805,112.92,3676,500.0,6.0,112.5,21.0,107.0,7.671131386339246,214.69366121971063,0.0,5.385062554235759,1,23
Semeru,2,-8.10805,112.92,3676,700.0,8.8,157.5,22.0,127.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,700.0,11.2,90.0,22.0,117.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,800.0,13.5,67.5,21.0,140.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,500.0,8.8,22.5,22.0,144.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,21
Semeru,2,-8.10805,112.92,3676,700.0,5.1,67.5,22.0,126.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,700.0,7.9,67.5,21.0,121.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,14
Semeru,2,-8.10805,112.92,3676,900.0,5.1,67.5,22.0,162.0,12.213570232467887,184.0459521216561,319.63053967521046,6.975922779385601,1,13
Semeru,2,-8.10805,112.92,3676,500.0,6.2,45.0,20.0,123.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,1
Semeru,2,-8.10805,112.92,3676,500.0,6.2,45.0,22.0,111.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,1
Semeru,2,-8.10805,112.92,3676,300.0,6.2,22.5,22.0,75.0,12.237024358840278,398.7415524599797,42.49885481895535,8.021149274248225,1,1
Semeru,2,-8.10805,112.92,3676,700.0,4.4,0.0,22.0,118.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,21
Semeru,2,-8.10805,112.92,3676,800.0,4.0,0.0,22.0,129.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,17
Semeru,2,-8.10805,112.92,3676,400.0,2.3,0.0,21.0,105.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,900.0,2.3,0.0,22.0,128.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,400.0,2.3,0.0,20.0,88.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,700.0,4.2,0.0,21.0,110.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,400.0,4.2,0.0,20.0,92.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,15
Semeru,2,-8.10805,112.92,3676,500.0,3.5,0.0,21.0,101.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,14
Semeru,2,-8.10805,112.92,3676,400.0,3.5,0.0,20.0,89.0,10.902662557499054,122.69730141443742,337.0715353321798,6.03338506901653,1,14
Semeru,2,-8.10805,112.92,3676,500.0,1.9,0.0,21.0,99.0,10.902662557499054,460.1148803041664,0.0,5.487469629908958,1,13
Semeru,2,-8.10805,112.92,3676,600.0,0.9999999999999996,0.0,21.0,108.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,12
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,45.0,22.0,125.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,11
Semeru,2,-8.10805,112.92,3676,500.0,8.9,22.5,22.0,136.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,2
Semeru,2,-8.10805,112.92,3676,500.0,6.0,22.5,22.0,102.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,1
Semeru,2,-8.10805,112.92,3676,400.0,6.0,0.0,22.0,100.0,7.671131386339246,153.36213556148164,49.28317048126843,4.849546010825253,1,1
Semeru,2,-8.10805,112.92,3676,700.0,3.4,22.5,22.0,190.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,22
Semeru,2,-8.10805,112.92,3676,500.0,1.6,22.5,22.0,156.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,20
Semeru,2,-8.10805,112.92,3676,500.0,2.4,22.5,22.0,141.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,18
Semeru,2,-8.10805,112.92,3676,800.0,2.1,45.0,22.0,125.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,16
Semeru,2,-8.10805,112.92,3676,700.0,1.2000000000000002,22.5,22.0,126.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,500.0,5.9,22.5,22.0,115.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,0
Semeru,2,-8.10805,112.92,3676,600.0,8.4,45.0,22.0,115.0,7.978772093601114,245.3641842510979,239.27362798552207,5.709276246656428,1,23
Semeru,2,-8.10805,112.92,3676,500.0,6.1,225.0,22.0,122.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,20
Semeru,2,-8.10805,112.92,3676,1000.0,4.2,225.0,22.0,165.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,19
Semeru,2,-8.10805,112.92,3676,600.0,0.8999999999999995,225.0,19.0,85.0,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666,1,15
Semeru,2,-8.10805,112.92,3676,400.0,0.8999999999999995,225.0,18.0,62.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,15
Semeru,2,-8.10805,112.92,3676,500.0,3.6,225.0,20.0,76.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,14
Semeru,2,-8.10805,112.92,3676,600.0,3.6,225.0,21.0,117.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,14
Semeru,2,-8.10805,112.92,3676,300.0,3.1,225.0,20.0,65.0,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802,1,13
Semeru,2,-8.10805,112.92,3676,600.0,4.4,225.0,22.0,130.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,1,19
Semeru,2,-8.10805,112.92,3676,600.0,1.7999999999999998,225.0,22.0,189.0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906,1,13
Semeru,2,-8.10805,112.92,3676,500.0,4.2,225.0,22.0,150.0,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667,1,11
Semeru,2,-8.10805,112.92,3676,400.0,4.8,225.0,20.0,97.0,12.237024358838871,184.034562673778,73.46338549985978,6.997796221585825,1,10
Semeru,2,-8.10805,112.92,3676,1200.0,5.7,225.0,22.0,133.0,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625,1,9
Semeru,2,-8.10805,112.92,3676,500.0,2.0,0.0,22.0,156.0,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688,1,14
Semeru,2,-8.10805,112.92,3676,400.0,9.9,0.0,22.0,104.0,12.237024358838871,276.06892818248417,20.338832911670096,7.474679843252369,1,0
Semeru,2,-8.10805,112.92,3676,500.0,9.9,0.0,22.0,141.0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911,1,0
Semeru,2,-8.10805,112.92,3676,800.0,7.4,0.0,22.0,145.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,23
Semeru,2,-8.10805,112.92,3676,500.0,9.0,22.5,22.0,120.0,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738,1,18
Semeru,2,-8.10805,112.92,3676,500.0,8.0,0.0,21.0,99.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,1,16
Semeru,2,-8.10805,112.92,3676,700.0,8.5,0.0,2.0,122.0,19.805019780305493,214.73352428474672,34.0535800254402,11.1575038228943,1,13
Semeru,2,-8.10805,112.92,3676,700.0,7.0,0.0,22.0,127.0,19.805019780305493,214.73352428474672,34.0535800254402,11.1575038228943,1,12
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,0.0,22.0,128.0,19.805019780305493,214.73352428474672,48.07241734723834,9.464634651924992,1,22
Semeru,2,-8.10805,112.92,3676,500.0,4.7,0.0,20.0,101.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,1,18
Semeru,2,-8.10805,112.92,3676,500.0,4.7,0.0,20.0,99.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,1,18
Semeru,2,-8.10805,112.92,3676,600.0,4.0,0.0,21.0,110.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,1,17
Semeru,2,-8.10805,112.92,3676,500.0,2.0,22.5,22.0,160.0,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332,1,14
Semeru,2,-8.10805,112.92,3676,600.0,11.6,45.0,22.0,124.0,44.35893134046793,1349.8365899040234,62.86887372379192,23.188607431168403,1,5
Semeru,2,-8.10805,112.92,3676,400.0,7.1,0.0,19.0,67.0,28.03630333835644,889.6103148939824,53.091317418591416,15.50002531999482,1,1
Semeru,2,-8.10805,112.92,3676,400.0,7.1,0.0,19.0,57.0,28.03630333835644,889.6103148939824,53.091317418591416,15.50002531999482,1,1
Semeru,2,-8.10805,112.92,3676,700.0,4.8,0.0,21.0,115.0,24.57071414231177,490.7892056577671,62.91533399324442,13.357537305429103,1,0
Semeru,2,-8.10805,112.92,3676,700.0,1.5,0.0,22.0,124.0,19.788816815259747,276.06892818248417,66.67613867521078,10.514052811510291,1,23
Semeru,2,-8.10805,112.92,3676,600.0,1.5,0.0,21.0,117.0,19.788816815259747,276.06892818248417,66.67613867521078,10.514052811510291,1,23
Semeru,2,-8.10805,112.92,3676,600.0,1.5,0.0,21.0,123.0,19.788816815259747,276.06892818248417,66.67613867521078,10.514052811510291,1,23
Semeru,2,-8.10805,112.92,3676,500.0,1.5,0.0,22.0,142.0,17.356332494463032,184.034562673778,85.22727653006422,9.000032266451157,1,22
Semeru,2,-8.10805,112.92,3676,800.0,2.3,0.0,22.0,166.0,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388,1,17
Semeru,2,-8.10805,112.92,3676,700.0,0.9999999999999996,0.0,22.0,172.0,12.237024358838871,153.36213556148164,88.83217278172344,7.328772220848782,1,14
Semeru,2,-8.10805,112.92,3676,500.0,1.9,225.0,22.0,120.0,12.237024358838871,153.36213556148164,88.83217278172344,7.328772220848782,1,13
Semeru,2,-8.10805,112.92,3676,700.0,9.7,0.0,22.0,124.0,19.788816815259747,245.39460282887484,75.01980405700047,11.160444884790198,1,10
Semeru,2,-8.10805,112.92,3676,1200.0,4.0,0.0,22.0,129.0,11.01044908432941,460.057845470802,117.91815558390888,5.57856845302193,1,1
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,225.0,21.0,99.0,17.356332494463032,214.70698978607427,86.21785071049123,10.073441126417505,1,0
Semeru,2,-8.10805,112.92,3676,500.0,5.3,225.0,22.0,127.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,12,22
Semeru,2,-8.10805,112.92,3676,600.0,7.5,225.0,17.0,125.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,12,16
Semeru,2,-8.10805,112.92,3676,800.0,9.2,90.0,21.0,125.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738,12,21
Semeru,2,-8.10805,112.92,3676,900.0,9.0,90.0,22.0,164.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,20
Semeru,2,-8.10805,112.92,3676,900.0,7.6,135.0,22.0,168.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,17
Semeru,2,-8.10805,112.92,3676,700.0,5.6,0.0,21.0,125.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738,12,22
Semeru,2,-8.10805,112.92,3676,400.0,6.4,0.0,19.0,66.0,16.462408889726973,153.3810887748191,351.14264911916723,9.027677602384347,12,20
Semeru,2,-8.10805,112.92,3676,700.0,9.3,0.0,21.0,117.0,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128,12,17
Semeru,2,-8.10805,112.92,3676,500.0,9.6,45.0,22.0,150.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,12,16
Semeru,2,-8.10805,112.92,3676,800.0,8.8,45.0,21.0,135.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,12,23
Semeru,2,-8.10805,112.92,3676,800.0,16.4,90.0,21.0,131.0,17.358510364564754,245.4097420397105,349.2105730528565,10.297699999411702,12,5
Semeru,2,-8.10805,112.92,3676,1000.0,5.0,45.0,22.0,128.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,12,23
Semeru,2,-8.10805,112.92,3676,1100.0,6.5,0.0,22.0,128.0,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194,12,22
Semeru,2,-8.10805,112.92,3676,600.0,6.1,0.0,21.0,101.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,12,21
Semeru,2,-8.10805,112.92,3676,800.0,3.6,225.0,21.0,99.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,16
Semeru,2,-8.10805,112.92,3676,400.0,3.6,225.0,20.0,78.0,12.213570232467887,153.37162676804678,5.884160094591692,7.269422101706802,12,16
Semeru,2,-8.10805,112.92,3676,900.0,4.3,225.0,2.0,126.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,15
Semeru,2,-8.10805,112.92,3676,700.0,4.6,225.0,22.0,121.0,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128,12,13
Semeru,2,-8.10805,112.92,3676,500.0,4.6,225.0,21.0,88.0,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247,12,13
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,225.0,21.0,113.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,12,10
Semeru,2,-8.10805,112.92,3676,1500.0,3.6,45.0,22.0,120.0,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802,12,9
Semeru,2,-8.10805,112.92,3676,800.0,0.7999999999999994,22.5,22.0,108.0,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693,12,23
Semeru,2,-8.10805,112.92,3676,700.0,0.7999999999999994,45.0,20.0,103.0,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739,12,23
Semeru,2,-8.10805,112.92,3676,900.0,0.9999999999999996,90.0,22.0,123.0,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194,12,22
Semeru,2,-8.10805,112.92,3676,1000.0,1.7999999999999998,135.0,22.0,265.0,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738,12,21
Semeru,2,-8.10805,112.92,3676,1000.0,3.2,45.0,22.0,217.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,19
Semeru,2,-8.10805,112.92,3676,800.0,4.2,45.0,22.0,133.0,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942,12,18
