volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,Bulan,Jam,jarak_km,luas_km2,sudut_deg,radius_km
Semeru,2,-8.10805,112.92,3676,400.0,3.3,180.0,22.0,97.0,11,22,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,500.0,3.6,180.0,22.0,89.0,11,23,22.760499255148485,245.34890488993915,235.05824886480747,10.396948719890036
Semeru,2,-8.10805,112.92,3676,900.0,11.5,45.0,22.0,135.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,600.0,1.2000000000000002,225.0,23.0,122.0,8,16,19.805019780306363,306.7621775497254,319.62138267033066,10.675063984438102
Merapi,2,-7.54194,110.44194,2968,11770.0,1.5,315.0,50.0,162.0,6,14,101.43264482651152,920.8885041066636,241.688510483465,50.89858718332109
Semeru,2,-8.10805,112.92,3676,700.0,1.2000000000000002,337.5,22.0,129.0,12,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,0.5,225.0,22.0,122.0,3,22,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977
Semeru,2,-8.10805,112.92,3676,600.0,1.0999999999999996,22.5,22.0,165.0,12,20,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,4.4,0.0,22.0,118.0,1,21,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,6.1,90.0,22.0,126.0,1,0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
Semeru,2,-8.10805,112.92,3676,700.0,5.7,0.0,22.0,200.0,2,18,7.978772093601114,92.00583933372718,136.2357821885781,4.568009456112498
Semeru,2,-8.10805,112.92,3676,900.0,5.1,67.5,22.0,195.0,2,17,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,600.0,4.0,247.5,22.0,93.0,7,0,22.656981086711905,490.7588337967587,284.21802003795113,11.44376321856526
Semeru,2,-8.10805,112.92,3676,1000.0,1.6,0.0,22.0,118.0,1,17,15.494548664354904,153.37162676804678,76.52747745948085,8.22559213685388
Semeru,2,-8.10805,112.92,3676,400.0,5.0,225.0,21.0,98.0,10,0,19.805019780306363,582.812181718764,334.0269331423001,10.458381926104076
Semeru,2,-8.10805,112.92,3676,500.0,9.9,0.0,22.0,141.0,1,0,12.213570232467887,153.37162676804678,54.43807681462738,6.190574823762911
Semeru,2,-8.10805,112.92,3676,800.0,3.0,157.5,22.0,124.0,6,13,27.52765006151073,337.45914747599386,310.73152945697615,13.556808115670057
Semeru,2,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,145.0,6,17,12.237024358840278,153.36213556152524,271.1678272182759,7.328772220849376
Semeru,2,-8.10805,112.92,3676,700.0,11.5,315.0,22.0,134.0,4,2,22.656981086711905,950.7862139730044,98.2255668330759,11.92881194793788
Semeru,2,-8.10805,112.92,3676,700.0,6.9,270.0,22.0,126.0,8,1,22.01769522279153,766.8581338402612,301.9694181407022,11.975312046401076
Semeru,2,-8.10805,112.92,3676,500.0,6.8,247.5,20.0,92.0,9,23,19.805019780306363,306.7621775497254,319.62138267033066,10.675063984438102
Semeru,2,-8.10805,112.92,3676,400.0,2.3,0.0,21.0,105.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,200.0,2.1,225.0,20.0,61.0,3,0,19.805019780306363,552.137856364988,309.97252848842896,10.37336840926016
Semeru,2,-8.10805,112.92,3676,400.0,1.7999999999999998,225.0,22.0,75.0,12,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,157.5,22.0,118.0,3,20,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Bromo,2,-7.941944444,112.95,2329,10565.0,1.7999999999999998,90.0,9.0,124.0,3,5,58.68008124154839,644.0328389574654,226.26849231378804,30.99947881607792
Semeru,2,-8.10805,112.92,3676,800.0,2.5,0.0,22.0,106.0,4,11,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,700.0,9.3,45.0,22.0,142.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,900.0,6.2,0.0,22.0,125.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,300.0,1.3000000000000005,0.0,20.0,63.0,3,18,16.462408889726973,613.5243550993113,0.0,8.231204444863462
Semeru,2,-8.10805,112.92,3676,700.0,5.1,67.5,22.0,126.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,3.4,22.5,22.0,190.0,1,22,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,10.5,0.0,22.0,136.0,2,0,55.30367684843594,1042.8625218181123,88.5661561278825,29.073341106611096
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,115.0,1,12,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,600.0,6.3,315.0,22.0,131.0,4,18,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,700.0,6.9,225.0,22.0,167.0,9,3,29.76099218188649,1441.6040742779787,269.0695683147652,15.207463402724477
Semeru,2,-8.10805,112.92,3676,500.0,4.4,45.0,22.0,108.0,1,3,12.213570232467887,184.0459521216561,40.36946032478952,6.975922779385602
Semeru,2,-8.10805,112.92,3676,1000.0,1.7000000000000002,90.0,22.0,118.0,2,22,7.978772093601114,122.67445244496956,148.56736113210312,4.870151201880573
Semeru,2,-8.10805,112.92,3676,600.0,2.1,225.0,21.0,118.0,2,12,17.356332494463032,184.034562673778,85.22727653006422,9.000032266451157
Semeru,2,-8.10805,112.92,3676,1000.0,3.1,0.0,22.0,126.0,2,17,73.43629021304137,2392.3007964482044,90.9258942578008,40.3421649349152
Semeru,2,-8.10805,112.92,3676,500.0,6.0,225.0,22.0,128.0,9,22,22.760499255148485,276.01751800118154,249.11583278655684,12.88117809210491
Semeru,2,-8.10805,112.92,3676,500.0,9.7,225.0,22.0,128.0,4,0,12.601602777969266,552.0694145651271,133.32081859397852,8.8887747338573
Semeru,2,-8.10805,112.92,3676,700.0,3.2,225.0,22.0,120.0,10,2,39.265628387706286,1471.9092362257572,232.3991924084796,19.059876492912007
Semeru,2,-8.10805,112.92,3676,1000.0,0.8999999999999995,180.0,22.0,129.0,3,21,17.356332494464517,184.034562673778,274.77272346993493,9.0000322664519
Semeru,2,-8.10805,112.92,3676,500.0,10.1,225.0,22.0,122.0,10,0,24.76132189975276,552.0350360023631,252.54350797108685,13.194773535112816
Semeru,2,-8.10805,112.92,3676,600.0,6.4,45.0,20.0,117.0,12,16,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,4.2,180.0,20.0,99.0,1,23,7.671131386339246,153.3526151569362,258.70266916859066,4.903176065106292
Semeru,2,-8.10805,112.92,3676,400.0,10.4,180.0,22.0,99.0,9,21,17.358510364564754,245.40974203978035,322.74586461057066,9.338574463154297
Semeru,2,-8.10805,112.92,3676,500.0,5.1,135.0,22.0,190.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,7.0,270.0,22.0,117.0,5,1,28.03630333835644,858.9340971390175,298.6116609576718,16.232345683730728
Semeru,2,-8.10805,112.92,3676,1200.0,1.5,0.0,22.0,110.0,6,22,27.49404494471941,276.08595979467435,295.2382709441649,15.144499117760638
Raung,2,-8.125,114.0419444,3332,16021.000000000002,9.0,90.0,9.0,124.0,2,16,187.46038946213983,1619.3498710724025,267.1405866921633,100.46880584247371
Semeru,2,-8.10805,112.92,3676,800.0,1.7999999999999998,22.5,16.0,103.0,12,23,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,0.0,21.0,105.0,3,19,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,1.3000000000000005,225.0,22.0,124.0,2,14,16.51389428621559,613.410460627736,109.67934966549674,8.312399911320345
Bromo,1,-7.941944444,112.95,2329,8645.0,6.1,45.0,9.0,124.0,4,4,27.52736533366064,245.4067179352641,218.947322288668,13.949546015770768
Semeru,2,-8.10805,112.92,3676,800.0,2.6000000000000005,0.0,22.0,91.0,5,23,35.252553388016295,582.8839820039893,304.23368168146146,18.822681758109173
Semeru,2,-8.10805,112.92,3676,500.0,6.1,0.0,22.0,125.0,2,19,15.800788837819136,214.6668814655857,142.5776149134907,8.616325131581716
Semeru,2,-8.10805,112.92,3676,500.0,5.0,45.0,22.0,146.0,3,1,22.656981086711905,766.8106778074355,298.7989029203077,12.188693936503634
Semeru,2,-8.10805,112.92,3676,800.0,5.4,157.5,22.0,115.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,600.0,7.3,157.5,23.0,123.0,5,17,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807
Semeru,2,-8.10805,112.92,3676,500.0,2.7,225.0,22.0,84.0,11,19,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085
Semeru,2,-8.10805,112.92,3676,500.0,3.2,0.0,22.0,175.0,4,19,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688
Semeru,2,-8.10805,112.92,3676,700.0,1.9,45.0,23.0,123.0,1,23,17.356332494463032,214.70698978607427,86.21785071049123,10.073441126417505
Semeru,2,-8.10805,112.92,3676,500.0,15.099999999999998,225.0,22.0,115.0,9,0,20.02762638344435,582.7761151336509,278.9228621467828,11.752678756120964
Semeru,2,-8.10805,112.92,3676,400.0,4.7,225.0,20.0,65.0,10,5,35.62722476726023,1840.001841133592,250.98783734090915,18.634065932275867
Semeru,2,-8.10805,112.92,3676,600.0,8.1,0.0,23.0,114.0,4,0,17.358510364564754,613.4865070723832,22.27089633547368,9.861223969601742
Semeru,2,-8.10805,112.92,3676,900.0,4.2,315.0,22.0,150.0,12,17,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,1000.0,0.8999999999999995,90.0,18.0,130.0,12,0,10.902662557499054,122.69730141443742,337.0715353321798,6.03338506901653
Semeru,2,-8.10805,112.92,3676,900.0,3.0,270.0,22.0,165.0,5,22,20.1646880183217,183.98865452827195,204.57675985138687,10.42320971230898
Semeru,2,-8.10805,112.92,3676,400.0,3.3,0.0,22.0,96.0,5,11,17.358510364564754,276.08595979475285,328.4367606929086,10.130111621662373
Semeru,2,-8.10805,112.92,3676,500.0,3.2,270.0,22.0,166.0,8,21,24.62149621199832,460.1715647399916,319.61952892765464,13.886576648607566
Semeru,2,-8.10805,112.92,3676,900.0,2.7,0.0,22.0,110.0,1,11,17.356332494463032,153.36213556148164,83.5844651644023,8.597948902875507
Semeru,2,-8.10805,112.92,3676,500.0,3.5,22.5,21.0,101.0,6,14,23.3189554732816,368.1146130595658,317.3565292647865,12.488201011076972
Semeru,2,-8.10805,112.92,3676,500.0,8.4,0.0,22.0,119.0,1,22,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
Semeru,2,-8.10805,112.92,3676,700.0,1.7999999999999998,225.0,22.0,162.0,6,0,27.52765006151073,460.1715647399916,315.54695762784183,14.201200499384246
Semeru,2,-8.10805,112.92,3676,400.0,3.0,45.0,22.0,159.0,3,19,12.213570232467887,184.0459521216561,319.63053967521046,6.975922779385601
Semeru,2,-8.10805,112.92,3676,500.0,6.1,270.0,22.0,128.0,9,0,20.02762638344435,582.7761151336509,278.9228621467828,11.752678756120964
Semeru,2,-8.10805,112.92,3676,900.0,1.3000000000000005,180.0,22.0,122.0,11,19,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,500.0,5.3,90.0,21.0,97.0,2,22,28.11881987858083,398.66706557894486,110.11766458684272,16.643077646679213
Semeru,2,-8.10805,112.92,3676,500.0,0.3999999999999999,180.0,22.0,125.0,12,14,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,500.0,6.2,45.0,22.0,111.0,1,1,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,800.0,10.3,0.0,22.0,124.0,2,2,49.537884442127066,1165.552230267302,82.46089293285002,26.921776355024143
Semeru,2,-8.10805,112.92,3676,800.0,10.4,45.0,22.0,109.0,1,1,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,1000.0,5.6,225.0,22.0,123.0,12,15,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,900.0,2.6000000000000005,180.0,22.0,117.0,8,22,17.356332494464517,184.034562673778,266.1266093174148,10.473826083098215
Raung,2,-8.125,114.0419444,3332,2000.0,2.4,157.5,4.0,124.0,6,21,24.41608060591155,214.7403964691781,335.5309279177278,13.03311589129555
Semeru,2,-8.10805,112.92,3676,800.0,1.3000000000000005,225.0,21.0,142.0,1,12,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,600.0,6.1,90.0,20.0,118.0,1,23,7.978772093601114,245.3641842510979,239.27362798552207,5.709276246656428
Semeru,2,-8.10805,112.92,3676,700.0,4.9,202.5,22.0,176.0,3,1,27.521638416114943,766.763075784681,263.7292218690341,13.397441490908854
Semeru,2,-8.10805,112.92,3676,600.0,10.2,270.0,22.0,172.0,9,17,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,300.0,6.4,22.5,20.0,88.0,1,9,17.358510364564754,214.73352428474672,18.12861958905262,10.024004251832247
Semeru,2,-8.10805,112.92,3676,700.0,2.3,270.0,22.0,103.0,5,9,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291
Semeru,2,-8.10805,112.92,3676,800.0,1.3000000000000005,225.0,21.0,144.0,3,15,15.494548664356016,153.37162676809035,283.4725225405174,8.225592136854385
Semeru,2,-8.10805,112.92,3676,500.0,1.0999999999999996,22.5,22.0,117.0,12,19,16.462408889726973,153.3810887748191,351.14264911916723,9.027677602384347
Semeru,2,-8.10805,112.92,3676,600.0,3.8,0.0,22.0,110.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Raung,2,-8.125,114.0419444,3332,2000.0,5.2,90.0,32.0,282.0,12,2,6.119465752030795,306.7166618066538,348.4697633532335,3.357608799092641
Semeru,2,-8.10805,112.92,3676,1000.0,10.599999999999998,90.0,22.0,140.0,1,2,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Merapi,2,-7.54194,110.44194,2968,1000.0,3.1,135.0,75.0,245.0,6,22,29.999288259249123,245.72816047244012,295.305082272164,15.312416567124355
Semeru,2,-8.10805,112.92,3676,700.0,7.6,225.0,22.0,148.0,4,11,0.2168301069567775,766.7630757847135,180.0,0.2168301069567793
Semeru,2,-8.10805,112.92,3676,300.0,4.7,225.0,20.0,63.0,10,5,35.33260208376363,1901.216096791671,247.62720553790624,18.31534051372577
Semeru,2,-8.10805,112.92,3676,600.0,1.5,0.0,22.0,87.0,5,17,31.143961434608883,552.20587768799,322.44418550263845,16.655993654387807
Semeru,2,-8.10805,112.92,3676,400.0,3.8,270.0,22.0,118.0,7,1,24.57071414231177,705.5094831330402,288.2354709581213,13.26184278245496
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,190.0,6,22,12.237024358840278,122.68970844922018,257.8754440708936,7.243182429476908
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,247.5,22.0,126.0,1,23,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,4.4,45.0,22.0,128.0,1,3,12.213570232467887,184.0459521216561,40.36946032478952,6.975922779385602
Bromo,2,-7.941944444,112.95,2329,9925.0,2.6000000000000005,112.5,9.0,124.0,3,23,31.143174241878,306.7583974190801,225.8005462965296,14.825021905941895
Semeru,2,-8.10805,112.92,3676,600.0,4.7,315.0,22.0,72.0,6,17,31.143961434608883,521.5277733719905,320.79236289563283,16.300469039734587
Semeru,2,-8.10805,112.92,3676,500.0,1.5,225.0,22.0,119.0,3,18,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,1000.0,6.0,112.5,23.0,126.0,2,1,50.72899379404356,1165.624363437197,82.77166783295701,27.892731058747334
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,225.0,22.0,102.0,4,15,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,400.0,7.6,180.0,21.0,72.0,10,10,16.462408889726973,368.1146130596705,330.1179333016481,9.186627102307224
Semeru,2,-8.10805,112.92,3676,800.0,6.2,0.0,22.0,122.0,1,11,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Bromo,2,-7.941944444,112.95,2329,8965.0,9.6,0.0,9.0,124.0,3,0,35.29348358965698,398.7613002429145,221.9204275224468,18.485668465855927
Semeru,2,-8.10805,112.92,3676,700.0,12.7,270.0,22.0,85.0,4,4,17.492757114354365,705.4658235830411,60.89604664449186,10.74397974488524
Semeru,2,-8.10805,112.92,3676,800.0,0.7999999999999994,22.5,22.0,108.0,12,23,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,900.0,6.2,0.0,22.0,131.0,1,22,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,7.8,202.5,22.0,105.0,6,2,29.69880199552384,858.986920848015,323.7253447237668,14.890552866171175
Raung,2,-8.125,114.0419444,3332,900.0,3.4,180.0,4.0,124.0,6,20,12.780868492280144,153.35833090331818,300.306732997592,7.746004604195605
Semeru,2,-8.10805,112.92,3676,300.0,0.3999999999999999,225.0,21.0,96.0,12,14,16.462408889726973,184.0573065297829,360.0,9.55865970739827
Semeru,2,-8.10805,112.92,3676,600.0,8.8,225.0,21.0,96.0,7,5,20.02762638344435,552.0694145649703,264.3672308272807,11.970185720356827
Semeru,2,-8.10805,112.92,3676,400.0,4.0,270.0,22.0,145.0,5,15,24.62149621199832,490.8496690559911,329.05918118849416,13.832085045280046
Semeru,2,-8.10805,112.92,3676,900.0,2.3,0.0,22.0,110.0,2,11,24.57071414231177,245.39460282887484,80.64331882501978,12.653486103466328
Semeru,2,-8.10805,112.92,3676,600.0,7.3,225.0,22.0,91.0,4,5,17.356332494463032,460.0864066844613,50.196980657671645,8.639106068461244
Semeru,2,-8.10805,112.92,3676,500.0,7.699999999999999,45.0,20.0,108.0,3,8,15.494548664356016,306.7242711230613,298.31573582874427,8.8576330877442
Semeru,2,-8.10805,112.92,3676,900.0,0.6000000000000001,112.5,22.0,125.0,12,23,15.494548664356016,245.39460282894456,299.1975431885565,8.711862028292728
Semeru,2,-8.10805,112.92,3676,700.0,0.6000000000000001,225.0,22.0,146.0,10,22,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217
Semeru,2,-8.10805,112.92,3676,800.0,8.0,45.0,22.0,134.0,2,9,29.604884777395323,306.7432535360936,76.43062990780473,15.062159042038568
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,125.0,10,22,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,0.0,22.0,128.0,1,22,19.805019780305493,214.73352428474672,48.07241734723834,9.464634651924992
Semeru,2,-8.10805,112.92,3676,300.0,4.7,225.0,22.0,146.0,10,22,19.78881681526105,306.7621775496382,307.3998666060773,11.318810681630117
Semeru,2,-8.10805,112.92,3676,500.0,3.9,180.0,21.0,57.0,5,22,35.252553388016295,613.5620863199888,308.6726359805849,18.500303760162105
Semeru,2,-8.10805,112.92,3676,1000.0,1.5,225.0,22.0,128.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,13.3,225.0,22.0,155.0,9,8,24.57071414231177,981.5784113155344,345.72859394069496,12.767276213237984
Semeru,2,-8.10805,112.92,3676,600.0,2.9,0.0,22.0,72.0,6,17,31.143961434608883,521.5277733719905,320.79236289563283,16.300469039734587
Semeru,2,-8.10805,112.92,3676,700.0,7.699999999999999,180.0,22.0,112.0,2,16,12.431279497761324,153.34306555621197,122.168616097019,7.429151390085646
Semeru,2,-8.10805,112.92,3676,800.0,6.2,180.0,22.0,174.0,3,21,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977
Semeru,2,-8.10805,112.92,3676,700.0,3.4,22.5,22.0,106.0,12,16,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,9.7,0.0,22.0,110.0,12,21,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,4.7,0.0,22.0,115.0,9,23,19.805019780306363,306.7621775497254,319.62138267033066,10.675063984438102
Semeru,2,-8.10805,112.92,3676,900.0,1.9,225.0,22.0,114.0,2,0,56.11766544255818,1073.5349489304097,88.44586272554676,29.838559405791823
Semeru,2,-8.10805,112.92,3676,300.0,0.2999999999999998,225.0,21.0,75.0,10,22,19.78881681526105,306.7621775496382,307.3998666060773,11.318810681630117
Semeru,2,-8.10805,112.92,3676,300.0,2.5,225.0,20.0,54.0,5,17,27.52765006151073,552.20587768799,328.677446756863,14.606965725404368
Semeru,2,-8.10805,112.92,3676,400.0,6.9,180.0,22.0,95.0,12,14,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,800.0,3.0,225.0,19.0,103.0,12,12,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,500.0,5.4,270.0,22.0,132.0,12,11,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,1000.0,0.8999999999999995,225.0,22.0,121.0,5,0,22.656981086711905,490.7588337967587,280.440845942059,12.870714052344228
Semeru,2,-8.10805,112.92,3676,100.0,1.9,270.0,22.0,152.0,10,16,12.213570232467887,276.06892818248417,360.0,7.472073829211148
Semeru,2,-8.10805,112.92,3676,800.0,2.7,292.5,22.0,129.0,12,20,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,500.0,6.5,90.0,18.0,78.0,2,10,24.57071414231177,306.7432535360936,73.8260858085172,13.651125430734528
Semeru,2,-8.10805,112.92,3676,600.0,1.3000000000000005,0.0,22.0,99.0,1,16,15.494548664354904,214.72027747526548,54.55068623090921,8.383492448858332
Semeru,2,-8.10805,112.92,3676,900.0,5.1,67.5,22.0,162.0,1,13,12.213570232467887,184.0459521216561,319.63053967521046,6.975922779385601
Semeru,2,-8.10805,112.92,3676,700.0,5.0,0.0,22.0,105.0,12,18,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,800.0,5.1,112.5,21.0,107.0,2,13,22.656981086711905,214.70698978607427,90.91326309663717,12.214276797899313
Semeru,2,-8.10805,112.92,3676,800.0,1.9,225.0,22.0,120.0,11,16,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
Semeru,2,-8.10805,112.92,3676,900.0,3.6,45.0,22.0,124.0,4,23,12.237024358838871,398.74155245986645,42.8425396628117,8.019345110681119
Semeru,2,-8.10805,112.92,3676,800.0,4.5,67.5,22.0,129.0,3,23,17.356332494464517,306.7052303138724,266.7441336144845,8.96123526429855
Semeru,2,-8.10805,112.92,3676,800.0,2.9,0.0,22.0,102.0,5,17,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312
Semeru,2,-8.10805,112.92,3676,1000.0,3.4,225.0,22.0,89.0,8,0,17.356332494464517,337.39669823527163,296.87871040090414,9.630242124718771
Semeru,2,-8.10805,112.92,3676,700.0,8.4,247.5,22.0,121.0,9,6,28.12606762617456,1288.2419387164916,194.2507834765632,14.057802679519083
Semeru,2,-8.10805,112.92,3676,500.0,1.4,225.0,22.0,130.0,1,21,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,7.0,225.0,22.0,112.0,12,1,19.805019780306363,674.8351577796216,355.82626623109473,10.793239941068212
Semeru,2,-8.10805,112.92,3676,400.0,2.2,0.0,21.0,115.0,3,18,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Bromo,2,-7.941944444,112.95,2329,9285.0,8.7,45.0,9.0,124.0,3,2,31.143174241878,306.7583974190801,235.63351884158,14.822934648931115
Semeru,2,-8.10805,112.92,3676,500.0,7.0,225.0,22.0,118.0,10,3,45.36822351835609,1686.7737211182716,253.42796625674288,19.79226489142409
Semeru,2,-8.10805,112.92,3676,700.0,10.7,180.0,22.0,129.0,9,22,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Raung,2,-8.125,114.0419444,3332,11221.0,7.2,90.0,9.0,124.0,1,13,23.05717113522996,245.37332944530908,293.25219497250856,12.04154244125963
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,0.0,22.0,111.0,4,22,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688
Raung,2,-8.125,114.0419444,3332,16021.000000000002,5.4,90.0,9.0,124.0,2,23,143.8065490880557,1626.483035365303,290.7774511480669,72.5271311267114
Semeru,2,-8.10805,112.92,3676,600.0,3.4,225.0,22.0,118.0,10,17,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,600.0,3.6,180.0,22.0,105.0,11,23,24.76132189975276,306.66697352226527,235.9927851175964,12.796453804231742
Raung,2,-8.125,114.0419444,3332,500.0,1.2000000000000002,180.0,4.0,124.0,6,22,17.80995215487662,214.7149673050127,301.1457068013893,10.390722450375126
Semeru,2,-8.10805,112.92,3676,600.0,9.7,0.0,22.0,116.0,1,11,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,600.0,4.5,180.0,22.0,103.0,1,12,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,400.0,0.8999999999999995,225.0,21.0,102.0,4,22,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Merapi,2,-7.54194,110.44194,2968,9210.0,8.4,315.0,45.0,120.0,1,2,79.20318693925358,716.0603159868158,243.89258332900604,39.38406957631331
Semeru,2,-8.10805,112.92,3676,400.0,2.0,225.0,15.0,122.0,9,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,700.0,1.7999999999999998,45.0,22.0,121.0,12,1,19.805019780306363,582.812181718764,6.902535335915815,11.19397268875704
Semeru,2,-8.10805,112.92,3676,1000.0,8.3,22.5,22.0,234.0,7,3,22.69991210349251,736.2292261191578,322.8499484940653,12.367467569791929
Semeru,2,-8.10805,112.92,3676,800.0,5.2,0.0,22.0,115.0,11,18,12.237024358838871,122.68970844918528,87.95265318864219,6.408353004978625
